Restaurant,Reviewer,Review,Rating,Metadata,Time,Pictures,Review_clean,,,,,,,,,,,
Absolute Sizzlers,Venugopalarao Pragada,"We are waiting for long time for this restaurant to dine ...

Finally we visited with my family this restaurant
Food was delicious thank you...
Service also glorious, ambiance also nice we want to visit again....
Highly recommend for this restaurant",1,"1 Review , 1 Follower",5/17/2019 19:32,0,nice place dine team lunch great want visit love service thank team absolute,,,,,,,,,,,
Absolute Sizzlers,Kurmarao Kuna,"Its nice place to dine for team lunch ...
Great service
Great food...

Nice ambiance
we want to visit again we loved service thanks team absolute",1,1 Review,5/17/2019 18:39,0,go early time back really sizzle recommend team lunch prefer buffet instead go different kind sizzle go ahead buffet disappointing part despite reservation nothing serve till body even look table want even respond accept delay negligence acceptable back ask water keep inquire food would serve none like food could relish coke uneven food good would give rating service disappointing issue would glad understand reason delay rude ignore restaurant least think would back,,,,,,,,,,,
Absolute Sizzlers,Jagan Jrb,"I went here earlier some time back and was really impressed. Loved the sizzlers.. so I recommended it for a team lunch. They preferred buffet, so instead of going for different kinds of sizzlers, we went ahead with the buffet. The most disappointing part was , despite a reservation for 12:30 pm, nothing was served till 12:55.
No body even looked at the table, as they did not want to even respond. We can accept a delay but negligence is not acceptable. We had to go back to them and ask for water and keep inquiring when the food would be ready.
Finally they served and none of us liked the food. All they could relish was coke and gulab jamun.
Even if the food was not good, I would not give such rating. But the service is very disappointing.
If If there is an issue, we would be glad to understand the reason for delay. But being rude and ignoring when we are at a restaurant was least expected.
Don?ôt think I would go back there again.",0,"5 Reviews , 50 Followers",5/17/2019 16:29,0,great place dine absolute sizzle absolutely great place dine family lunch visit family great experience love food service want visit,,,,,,,,,,,
Absolute Sizzlers,Ganga Chauhan,"Its great place dine absolute sizzler absolutely great place to dine with family and friends....

Today lunch we visited with family we had great experiences ... We Loved the food n service we want to visit again........",1,1 Review,5/17/2019 13:24,0,sorry right place order get complete order receive also order nothing do apart receive credit tomato check order send customer,,,,,,,,,,,
Absolute Sizzlers,Aparajita Deshpande,"I?ôm sorry but this isn?ôt the right place for online orders. I did not get my complete order and what I received was also not what I had ordered for! And nothing was done, apart from receiving Z credits, because that is only what zomato can do!
Check your orders before you send it to the customer.",0,"7 Reviews , 4 Followers",5/17/2019 13:14,0,expect nice food order literally hungry come spoil tomato support people help need money back,,,,,,,,,,,
Absolute Sizzlers,Anil Pullela,"How do you expect me to be nice when the food I ordered when I am literally hungry came spoiled and the Zomato support people are not of any help.
I need my money back.",0,"1 Review , 11 Followers",5/15/2019 23:46,0,go family week day order vegetable well sizzle bake bean butter sizzle ask less spicy spicy somehow could enjoy taste cheese steak sizzle lime soda make good soda decent experience rating thing improve,,,,,,,,,,,
Absolute Sizzlers,Karthik,"Went with family on a week day. We ordered the below:

Exotic Vegetable Pasta (3.5/5) - this can be better

Veg Sizzler with Baked beans (4/5)

Paneer Butter Masala Sizzler (3/5) - asked for less spicy, but it was spicy. Somehow could not enjoy the taste 100%.

Cottage cheese steak sizzler (4.5/5)

Fresh Lime Soda (3/5) - I can make better soda at home.

Ambience (4/5)

Overall it was a decent experience so rating 3.8, but things can be improved.",1,"13 Reviews , 3 Followers",5/14/2019 23:44,0,good sizzle taste portion size may much single person kind enough share sauce extra mix different taste,,,,,,,,,,,
Absolute Sizzlers,Krishnakanth M,Good sizzler taste. Portion size may be too much for a single person. They were kind enough to share all the sauces extra to mix and have different tastes.,1,"5 Reviews , 1 Follower",5/14/2019 21:18,0,go team out sizzle pretty main change service bit slow ambience nice brownie sizzle good staff courteous,,,,,,,,,,,
Absolute Sizzlers,Sumit Kumar Singh,"Went for team outing here
All sizzlers pretty are same here just main indegridint changes. The service is a bit slow. Ambience is nice. There brownie sizzler is good. The staff is courteous.",1,"8 Reviews , 19 Followers",5/12/2019 11:09,0,deliver stale food night order tomato pay stale food try call restaurant close one help,,,,,,,,,,,
Absolute Sizzlers,Bunty Kundnani,They delivered a stale food at night when ordered from zomato. I paid INR 400 for stale food and when i tried calling restaurant had closed. No one helped,0,"2 Reviews , 1 Follower",5/11/2019 11:08,0,cool place party friend family good choice sizzle available juice smooth also available little care make perfect suggest place cabbage leave sizzle plate avoid colour change low level food wash room inconvenient place find lot delivery boy near center visit daughter birthday dinner,,,,,,,,,,,
Absolute Sizzlers,Kiran Kumar Kura,"Cool place to party with friends &family, good choice of sizzlers available, juice & smoothies also available, little more care will make them perfect, suggesting to place cabage leaves over sizzler plate to avoid colour change of lower level food, wash room at inconvenient place, found lot of delivery boys near counter.
I visited on 26th Feb for my daughters birthday dinner",1,"3 Reviews , 1 Follower",5/1/2019 22:45,0,super sizzle decent staff offer enough enjoy place tasty sizzle visit,,,,,,,,,,,
Absolute Sizzlers,Jay Dixit,"Super sizzlers with decent staff and offers are enough to njoy the place , all should go there to have tasty sizzlers ......i will visit again",1,"2 Reviews , 7 Followers",4/28/2019 21:44,0,hear place time solve puzzle visit experience important say thing person one puzzle come across place absolute sizzle mixed review say let love place people lot different view take sizzle expect like draw style fusion desi video keep open mind ravish delicious sizzle give happy,,,,,,,,,,,
Absolute Sizzlers,Food Nawabs,"You hear about a place a 100 times, how do you solve the puzzle when you visit it once to experience it yourself... Being a foodie it's important we suss things out in person. One of the puzzle I came across was this place Absolute Sizzler I had mixed reviews and I said let me.try. been here and loved the place.. people have lot of different views and takes on Sizzler's and how they expect it to be like a Dhaba style .... Here it's a fusion of both Desi and videsi tadkaa... So keep an open mind to ravish some delicious sizzlers.... I give a happy 4/5.",1,"130 Reviews , 5533 Followers",4/28/2019 19:14,22,place awesome awesome food awesome staff everything awesome like visit thank especially lunch buffet great sizzle also,,,,,,,,,,,
